"player_id","age","pace","shooting","passing","dribbling","defending","physic"
"230047","26","76","51","59","66","61","67"
"231071","28","70","65","62","70","38","61"
"248735","27","67","65","60","67","22","66"
"199840","35","68","66","63","68","37","59"
"201888","30","81","66","61","66","37","81"
"268704","32","75","63","58","69","43","72"
"211872","33","63","62","69","66","62","72"
"231840","25","72","59","64","67","61","68"
"264353","23","80","61","61","66","64","62"
"269729","22","55","51","65","68","63","63"
"279713","30","46","60","66","60","62","68"
"220833","27","66","61","61","71","44","68"
"232865","31","79","60","55","63","61","66"
"236449","24","87","61","61","66","27","47"
"177569","36","56","69","70","71","56","60"
"244641","30","56","70","46","61","29","70"
"258465","24","77","51","63","68","58","63"
"266658","20","49","28","30","33","70","75"
"72354","26","69","67","64","68","57","61"
"276130","21","57","28","42","41","69","71"
"278178","22","64","28","49","49","67","70"
"246946","23","77","63","62","70","62","68"
"273827","20","62","60","67","71","61","66"
"277923","20","68","53","68","67","62","68"
"216227","30","91","64","58","66","42","60"
"216483","28","78","61","61","68","45","59"
"223907","29","82","50","57","62","61","80"
"226467","27","63","34","55","62","65","66"
"266660","24","57","44","50","49","68","71"
"226468","27","54","67","51","65","25","66"
"251812","25","65","38","53","64","65","69"
"253348","27","75","43","53","56","65","76"
"255140","23","58","65","66","69","48","50"
"257956","25","79","62","68","70","51","61"
"261028","26","83","54","59","63","61","73"
"256421","27","80","63","61","69","45","54"
"257957","27","84","29","49","51","66","75"
"262310","22","73","55","59","64","61","64"
"268710","22","82","67","49","67","22","54"
"204966","30","68","67","71","69","50","65"
"74406","20","68","62","68","71","50","57"
"218534","31","70","68","62","71","34","67"
"236454","27","78","43","60","68","62","63"
"255398","23","71","65","58","68","23","59"
"228007","29","71","62","66","70","58","67"
"257959","25","77","65","54","56","28","71"
"262568","22","66","43","56","59","66","76"
"70824","17","55","27","41","51","69","64"
"276392","27","72","35","50","61","66","58"
"258984","24","62","66","66","66","60","75"
"260264","21","89","65","51","67","25","68"
"274089","20","54","64","66","64","59","62"
"243881","29","48","66","64","68","62","68"
"247721","24","64","55","65","69","58","67"
"269227","24","57","27","51","54","66","70"
"210603","32","73","54","63","68","64","58"
"200108","32","51","49","63","65","68","67"
"266668","23","83","57","64","65","60","64"
"72876","28","67","60","67","68","58","61"
"274093","21","65","36","57","66","62","67"
"215725","27","70","53","62","66","64","64"
"175789","36","62","67","66","67","63","75"
"242093","29","81","63","62","67","42","62"
"252589","31","62","59","66","66","67","72"
"254125","25","63","67","49","61","25","63"
"228782","27","65","58","64","64","64","74"
"240814","26","93","64","56","67","32","71"
"246958","30","69","65","62","70","39","64"
"262062","21","69","54","60","68","66","64"
"269487","26","53","32","40","40","66","77"
"234927","28","77","52","61","69","61","71"
"247471","29","76","66","63","68","45","67"
"277680","21","64","44","55","62","65","74"
"241328","27","66","34","54","54","66","72"
"226737","30","54","25","48","45","67","72"
"230321","28","67","59","58","71","42","68"
"259249","21","78","66","63","68","46","60"
"262322","21","66","67","61","70","27","67"
"199602","32","50","70","63","64","37","71"
"237490","25","68","51","61","68","61","70"
"277427","19","69","62","67","67","60","68"
"224947","26","69","62","69","69","45","65"
"225203","28","68","66","67","69","33","66"
"240563","23","84","65","57","70","24","58"
"244147","29","73","66","66","68","33","69"
"252083","25","78","67","61","66","48","64"
"259763","21","52","42","56","55","65","74"
"264372","23","73","67","65","68","42","60"
"277428","24","78","57","65","68","54","61"
"227764","26","88","59","63","68","51","50"
"241076","25","67","65","61","70","37","66"
"190644","33","33","68","58","61","31","74"
"256692","29","69","63","64","66","63","74"
"70838","25","71","64","65","67","62","58"
"272566","23","62","59","55","58","66","70"
"253366","26","81","47","52","68","60","70"
"72887","28","69","29","42","41","68","76"
"278455","19","70","47","59","63","66","68"
"236471","26","71","61","64","70","58","65"
"250807","24","73","65","63","72","39","61"
"256695","32","71","56","62","66","64","71"
"262071","21","78","44","49","67","65","73"
"205496","36","69","66","64","69","43","65"
"220600","30","67","52","63","62","63","59"
"224440","29","67","64","68","66","37","68"
"72889","25","77","62","64","66","61","63"
"272569","24","80","65","54","68","25","66"
"224953","28","67","67","65","67","35","66"
"254905","23","73","62","64","69","64","67"
"262586","22","76","58","60","71","23","49"
"266170","28","73","52","66","63","61","66"
"252858","23","79","60","64","69","61","66"
"74939","21","74","44","63","70","65","67"
"276923","22","84","67","61","69","27","63"
"238779","28","50","26","44","54","66","79"
"262588","20","54","29","44","53","68","67"
"72892","22","68","62","65","65","44","58"
"270012","24","68","53","64","65","63","63"
"210108","29","67","66","65","68","61","68"
"224956","26","77","64","66","69","47","52"
"251580","23","82","65","57","69","22","65"
"271805","20","74","40","61","63","67","68"
"272317","18","63","62","57","74","26","44"
"245437","25","64","65","54","63","29","83"
"270014","30","72","63","67","67","62","65"
"220862","32","61","66","54","63","37","80"
"260030","26","63","70","48","57","31","77"
"276159","24","66","65","63","67","62","70"
"211903","32","66","69","64","70","54","66"
"216255","29","74","60","66","68","29","62"
"224191","28","73","57","64","67","61","63"
"226495","29","88","62","55","68","28","68"
"254143","25","60","48","54","53","65","77"
"266688","22","68","66","62","65","48","70"
"270528","24","53","28","47","53","67","71"
"275648","24","81","66","59","67","22","68"
"244672","24","73","56","66","69","59","64"
"253376","24","75","32","52","60","66","72"
"256193","21","73","44","66","67","64","65"
"273602","22","60","38","53","56","64","79"
"217794","28","88","51","62","70","58","69"
"223426","33","68","29","54","55","68","72"
"224962","29","80","64","63","69","27","51"
"239042","29","55","60","67","65","59","64"
"241858","24","78","33","54","57","65","76"
"248258","24","87","57","60","70","34","54"
"253890","33","82","44","60","67","61","68"
"262082","21","76","62","60","70","27","54"
"208835","33","73","65","67","69","62","69"
"260547","20","76","65","65","73","49","57"
"70084","22","70","32","52","61","66","71"
"216260","31","77","67","62","70","53","70"
"264390","22","74","50","55","61","65","59"
"266438","25","55","26","40","43","67","72"
"270534","20","82","52","61","64","60","70"
"76486","25","66","33","45","50","68","72"
"211398","30","67","66","65","68","44","68"
"213702","29","71","63","66","69","33","59"
"233158","33","71","42","63","59","66","74"
"233414","29","72","59","67","69","62","64"
"241862","25","66","38","44","39","67","71"
"247494","23","68","65","55","68","34","67"
"205255","29","76","66","55","66","24","74"
"225735","29","66","67","53","62","29","74"
"236487","26","80","67","60","71","39","65"
"256199","20","81","59","61","74","52","50"
"275912","27","71","64","60","62","45","80"
"253384","25","77","33","56","63","61","67"
"267465","23","73","66","56","66","25","63"
"73161","19","68","60","66","73","55","64"
"76745","24","66","31","45","41","68","70"
"238793","27","63","55","64","67","63","70"
"250825","23","78","66","60","68","52","73"
"72138","25","69","54","68","70","36","48"
"273610","21","70","68","56","67","28","60"
"274122","25","61","62","66","65","62","64"
"276170","23","64","27","41","41","64","84"
"265675","26","69","65","66","65","24","68"
"266699","24","61","25","40","47","68","72"
"212939","31","45","61","63","64","65","70"
"246987","26","66","65","62","69","32","66"
"210380","31","74","69","57","62","29","76"
"225996","31","62","50","66","64","62","68"
"227788","29","83","60","62","66","59","73"
"237772","26","71","63","65","69","46","62"
"251596","25","89","59","54","70","39","52"
"257484","24","59","69","66","67","58","65"
"264141","21","72","33","52","61","66","72"
"232653","29","69","49","53","59","67","72"
"184781","36","67","61","60","70","44","69"
"261325","20","72","70","50","64","26","71"
"265422","21","68","45","55","60","65","77"
"227278","26","56","54","64","65","63","76"
"245710","24","63","29","39","46","66","75"
"258766","24","77","39","55","64","61","70"
"228815","25","70","64","62","72","38","67"
"230351","28","66","63","63","67","62","78"
"204496","31","29","38","47","40","67","70"
"277456","24","71","62","68","65","36","55"
"248784","24","80","68","51","67","24","59"
"255184","22","66","47","56","61","68","74"
"263122","24","79","58","58","70","41","43"
"263634","22","66","60","65","68","59","58"
"276946","24","66","56","64","65","63","71"
"237010","29","82","57","60","66","61","71"
"237778","26","68","62","66","72","28","65"
"243666","25","76","67","65","67","52","67"
"241619","27","83","59","56","70","43","68"
"241875","24","82","52","65","68","59","61"
"251603","26","76","63","62","69","49","66"
"252883","23","64","59","59","64","64","75"
"253651","33","74","46","56","58","65","64"
"272596","21","54","50","62","66","62","71"
"224724","31","76","60","64","66","60","69"
"238036","26","77","64","62","71","48","62"
"251604","27","76","67","64","69","30","56"
"262100","25","79","30","55","61","65","74"
"73429","23","83","57","61","70","32","50"
"219605","29","84","54","61","68","62","68"
"223957","29","67","65","65","68","33","66"
"268758","25","74","65","62","70","40","61"
"204502","30","68","65","66","69","44","66"
"231638","27","74","66","63","69","36","66"
"237526","28","73","57","67","68","62","55"
"244182","26","76","64","64","69","30","40"
"72919","22","72","42","57","63","67","69"
"206551","30","65","58","66","68","60","71"
"233943","25","71","58","64","70","65","74"
"259543","21","69","58","64","69","55","54"
"260567","28","69","68","52","63","29","77"
"279256","22","65","67","65","66","58","62"
"222168","28","68","66","53","61","38","81"
"238040","25","63","29","49","55","65","77"
"251352","24","91","63","60","65","52","63"
"254680","23","60","67","64","66","59","77"
"259288","22","81","67","56","73","30","62"
"262361","21","77","65","66","66","59","57"
"198617","34","67","61","68","68","51","56"
"264409","22","82","59","59","71","28","60"
"277465","19","71","52","59","73","43","58"
"219865","29","57","48","61","63","63","74"
"231897","29","77","60","65","68","60","72"
"257497","21","66","65","63","69","19","64"
"258777","26","54","31","43","47","68","70"
"204506","31","70","67","62","67","36","71"
"275162","21","81","45","58","59","61","67"
"275418","21","73","65","62","71","37","51"
"276443","21","71","43","54","59","67","71"
"155355","35","64","53","69","70","47","58"
"255451","32","65","53","61","64","66","61"
"258523","23","73","26","55","59","64","70"
"270812","23","60","44","64","64","66","53"
"272604","23","78","58","64","70","61","65"
"226524","25","67","64","71","72","41","65"
"264157","23","79","44","60","67","62","65"
"265437","25","78","40","58","64","63","63"
"203485","30","64","42","59","62","67","67"
"252125","22","73","57","62","70","55","49"
"253917","28","77","69","63","66","44","61"
"255197","29","77","50","62","66","61","66"
"263646","20","52","41","58","57","67","48"
"277214","21","66","25","48","40","69","69"
"214238","30","71","60","66","71","36","56"
"256222","27","47","50","46","54","65","80"
"264159","21","80","59","64","66","50","60"
"240863","24","65","53","66","66","63","68"
"245215","30","58","65","43","65","26","80"
"182495","37","64","51","63","64","65","73"
"265696","21","68","64","65","69","55","70"
"234464","29","72","62","57","68","39","72"
"244192","26","44","33","45","45","65","83"
"247264","24","62","36","54","56","67","71"
"254176","25","57","29","50","50","67","65"
"74209","17","75","64","63","68","32","56"
"208865","35","63","64","64","68","63","69"
"276705","21","70","34","60","61","63","64"
"231137","28","72","60","68","69","54","69"
"251873","21","79","59","61","76","19","47"
"189153","33","69","64","68","71","46","58"
"245218","26","77","66","63","66","38","67"
"184290","35","54","68","53","54","33","78"
"250850","27","57","48","61","59","67","72"
"194018","33","53","66","55","64","41","78"
"71651","18","77","50","62","63","63","72"
"276451","22","77","64","68","71","66","68"
"215011","33","68","35","51","60","67","68"
"244963","28","56","28","46","47","65","81"
"190435","35","65","62","62","69","36","68"
"269796","19","82","42","55","65","63","60"
"245988","23","65","58","66","66","60","70"
"264421","19","82","51","61","68","60","71"
"203749","32","46","29","45","46","67","77"
"212453","31","65","68","66","64","36","68"
"228325","30","67","69","64","67","54","75"
"255461","25","60","68","56","60","22","67"
"263654","23","81","59","61","68","58","42"
"270822","23","56","55","66","64","68","70"
"256742","24","68","64","67","69","35","68"
"203239","33","62","65","60","66","40","71"
"273127","27","69","52","61","63","61","63"
"230631","32","67","66","70","70","46","66"
"254695","23","67","50","61","60","66","71"
"261351","26","79","62","58","68","60","62"
"272360","26","77","67","69","68","61","56"
"229608","30","76","63","60","71","26","60"
"237544","27","63","67","61","69","37","64"
"248040","28","72","47","54","59","66","73"
"189160","37","75","64","64","67","49","66"
"198377","32","68","59","63","64","65","74"
"264681","21","81","41","60","69","62","58"
"206313","32","66","60","63","63","62","73"
"77033","18","82","63","57","72","27","50"
"276969","20","60","56","67","64","59","64"
"202986","35","60","64","69","66","60","74"
"275178","21","79","60","61","70","33","56"
"255210","23","65","61","62","68","58","75"
"189930","34","71","64","68","71","61","65"
"198635","31","80","63","65","70","31","53"
"266731","28","59","63","67","66","62","65"
"210923","32","75","61","58","70","51","61"
"211435","30","62","68","48","64","24","67"
"224491","29","70","67","60","68","45","68"
"248555","23","86","58","62","67","17","60"
"252139","25","66","67","66","68","56","67"
"257259","23","68","55","64","68","63","72"
"73964","21","70","67","63","71","51","65"
"205548","33","63","62","68","68","52","65"
"234476","34","53","65","43","59","29","75"
"255468","23","66","61","62","66","67","63"
"258284","23","76","61","64","72","45","51"
"264173","23","84","64","59","69","42","59"
"269293","28","58","65","65","67","58","73"
"272365","21","89","64","53","63","23","78"
"239853","27","34","36","50","50","66","75"
"251629","24","73","63","65","67","62","76"
"257005","23","69","28","49","46","65","78"
"275438","19","78","56","64","72","39","55"
"247278","27","79","51","56","65","64","70"
"261614","21","70","64","61","70","43","60"
"262383","27","60","60","63","64","65","76"
"231919","27","44","64","64","64","66","65"
"242159","31","68","64","76","69","31","63"
"252911","22","69","64","60","71","29","65"
"189167","35","47","59","62","63","66","67"
"254703","26","67","34","52","57","67","69"
"264176","23","79","61","61","71","33","47"
"273904","20","61","40","50","55","66","74"
"238576","27","49","31","47","47","64","80"
"268273","22","82","68","57","69","26","64"
"245233","24","42","30","44","41","67","75"
"271090","24","81","59","62","68","33","64"
"239090","30","52","54","57","58","69","55"
"255730","22","70","61","64","63","67","71"
"268275","25","64","62","68","68","41","48"
"204787","31","43","52","60","62","65","77"
"226803","31","65","31","44","50","65","79"
"231923","27","64","63","67","68","59","67"
"252659","27","67","63","72","69","19","65"
"264436","22","69","69","67","72","63","61"
"240628","27","72","65","64","68","62","72"
"261108","19","69","55","64","67","54","72"
"263413","20","64","68","62","69","30","71"
"198133","32","78","64","68","67","61","75"
"227573","30","76","68","51","66","24","62"
"231413","27","67","64","68","68","17","65"
"248821","25","82","56","55","66","62","68"
"253173","24","79","68","57","68","26","68"
"193013","33","67","65","60","67","27","67"
"251894","25","63","47","62","66","64","67"
"261622","28","80","66","57","69","40","67"
"262903","24","67","48","57","52","67","72"
"73719","25","61","42","58","61","66","72"
"229367","26","76","66","55","66","38","78"
"235511","33","70","62","67","65","62","65"
"246007","22","57","56","59","66","60","74"
"275704","24","67","64","50","63","25","79"
"182520","36","69","67","57","68","49","65"
"258040","25","72","56","63","67","63","76"
"213497","30","66","44","53","50","67","73"
"239097","30","64","65","59","67","33","70"
"246009","22","83","61","61","71","40","55"
"71418","18","88","58","59","67","28","51"
"269306","30","70","70","64","69","41","54"
"230138","30","57","35","44","46","68","76"
"255738","22","70","49","59","71","68","56"
"259322","28","55","40","61","58","63","64"
"235515","28","80","62","62","67","61","62"
"238587","27","68","64","68","69","59","64"
"74236","23","72","62","60","68","25","51"
"275196","19","85","65","59","71","32","54"
"276220","22","57","32","49","52","67","74"
"210940","29","67","67","61","64","46","66"
"228860","30","68","62","63","69","45","65"
"231932","27","87","62","63","66","37","65"
"262397","26","60","62","67","67","62","74"
"273661","20","80","62","64","71","36","57"
"273917","24","83","63","63","66","60","74"
"274685","23","59","69","46","62","26","64"
"219133","31","84","63","59","70","58","78"
"220925","30","68","62","67","69","60","68"
"234749","30","57","35","44","47","66","76"
"235005","29","80","49","63","68","61","75"
"242685","27","71","47","64","71","41","62"
"258813","21","73","55","65","67","44","58"
"269310","29","63","58","62","71","42","55"
"278782","25","78","34","59","65","59","66"
"223998","33","68","35","51","54","67","66"
"253694","27","87","68","59","68","24","56"
"259582","23","63","53","62","64","65","67"
"218623","31","58","69","64","65","63","76"
"228863","25","73","61","63","68","37","58"
"230399","32","79","54","64","61","60","66"
"231167","30","68","64","55","69","29","72"
"248575","24","83","60","58","69","21","54"
"74240","28","71","57","64","67","63","57"
"210688","29","73","65","66","67","61","70"
"279808","21","83","59","58","72","31","51"
"253440","23","84","60","58","66","32","65"
"264705","24","67","58","63","66","65","70"
"216833","28","66","65","66","68","42","64"
"229377","26","69","62","62","65","64","73"
"245249","25","71","55","66","68","59","65"
"247041","26","82","55","59","68","63","76"
"253441","22","67","64","51","66","23","77"
"204034","32","69","67","63","66","44","63"
"246018","23","71","57","58","66","34","52"
"264195","25","57","70","50","64","25","53"
"211203","29","64","46","59","63","65","72"
"190979","31","50","61","64","67","59","63"
"258051","23","59","51","61","63","63","72"
"259843","22","74","29","43","53","63","80"
"273924","27","69","42","55","61","65","70"
"220932","34","70","63","53","68","33","67"
"221956","27","68","48","61","62","61","69"
"73989","24","59","38","45","46","67","69"
"233221","26","78","30","52","62","63","63"
"234501","25","81","45","60","67","66","69"
"266246","24","61","35","53","55","64","72"
"74502","21","70","35","50","54","64","70"
"258822","24","76","54","61","66","60","66"
"74759","18","86","58","55","69","31","54"
"274439","31","67","40","63","63","63","69"
"78087","23","51","27","36","40","66","75"
"210695","32","67","56","63","59","65","74"
"259847","28","65","56","59","52","66","69"
"200200","32","44","34","48","50","68","68"
"71944","20","69","54","61","63","62","67"
"222472","30","65","50","60","61","65","75"
"271114","18","67","61","65","69","40","62"
"76298","18","82","43","57","67","57","56"
"223498","27","64","63","65","66","66","68"
"228106","26","49","25","40","49","64","81"
"241418","26","73","54","67","68","56","72"
"260874","24","58","37","49","46","65","72"
"276491","27","66","58","66","67","61","61"
"232203","26","88","60","57","64","58","82"
"248587","23","68","58","66","66","59","65"
"273932","20","57","58","67","66","56","65"
"221964","33","67","62","60","65","44","69"
"233484","25","67","62","62","67","64","74"
"257036","21","69","36","55","58","63","72"
"261388","29","36","33","48","47","65","79"
"264205","21","79","60","60","68","34","50"
"77069","24","71","40","49","50","68","68"
"225037","32","66","66","67","66","49","65"
"268558","21","53","38","40","42","68","69"
"72974","19","55","43","60","64","62","71"
"274702","19","54","44","63","61","62","61"
"211982","29","66","55","61","67","61","63"
"228366","28","52","46","51","56","65","74"
"251662","23","59","54","62","64","64","78"
"197391","35","63","57","63","64","62","71"
"74767","30","64","41","54","56","67","69"
"220943","31","75","66","49","64","35","76"
"244240","24","70","24","39","47","65","76"
"250896","27","66","34","39","54","66","72"
"254480","21","65","56","65","70","47","63"
"264721","24","70","62","62","68","51","66"
"74769","29","67","56","63","62","66","67"
"207633","32","65","66","71","64","40","64"
"273681","21","81","63","57","68","28","65"
"274449","21","63","64","61","68","42","53"
"278033","20","60","55","51","49","67","66"
"212753","28","69","61","64","66","54","70"
"213777","27","68","62","65","68","62","72"
"227601","27","75","45","60","65","60","66"
"228369","26","67","64","60","66","34","67"
"244497","25","76","55","61","69","59","63"
"253713","22","76","56","59","61","61","61"
"200466","33","66","65","60","68","45","66"
"228882","27","65","58","65","66","63","73"
"239634","26","84","41","56","56","65","71"
"254994","29","52","23","49","49","66","71"
"273683","26","74","64","59","69","26","65"
"274195","19","76","62","61","67","46","59"
"211987","30","61","46","62","68","67","67"
"229907","26","60","44","63","62","64","68"
"244755","29","68","31","47","46","65","77"
"245779","27","59","32","51","49","67","70"
"253715","21","76","61","60","73","39","42"
"268820","21","70","65","54","65","27","61"
"272660","22","82","63","58","69","27","49"
"274196","23","67","70","58","65","36","59"
"234260","26","66","64","68","67","34","65"
"256788","23","72","47","56","70","61","65"
"274197","27","61","59","64","69","49","47"
"156437","39","65","66","62","66","31","66"
"223253","26","52","40","47","58","65","73"
"229397","28","63","65","66","67","43","67"
"230677","27","54","33","43","43","65","80"
"243989","32","49","65","59","63","64","75"
"244757","24","81","45","56","65","59","61"
"253461","22","72","62","67","67","51","48"
"256021","26","66","37","53","57","62","76"
"261141","24","68","63","64","71","49","52"
"73238","19","78","33","38","40","64","76"
"271638","24","55","39","44","43","64","72"
"245270","24","76","54","61","63","61","69"
"259606","22","63","65","65","65","25","66"
"259862","21","73","29","52","60","58","70"
"264215","23","66","56","63","66","59","72"
"236823","27","66","60","69","68","44","63"
"246807","24","44","35","37","40","67","78"
"70168","21","63","40","36","60","69","70"
"201240","30","80","61","59","66","50","63"
"212248","29","74","65","57","66","31","54"
"236568","25","69","65","64","66","41","65"
"246296","22","68","64","45","61","33","76"
"70937","20","66","45","60","64","64","68"
"240409","32","52","33","50","50","68","71"
"255257","21","89","58","57","73","24","42"
"256537","23","70","61","59","68","41","62"
"216346","29","92","45","56","63","58","74"
"224538","29","63","66","66","68","38","59"
"228378","28","73","66","60","66","36","71"
"240922","26","70","65","51","66","30","66"
"242714","27","81","64","60","67","25","63"
"244250","27","70","64","48","54","36","78"
"270363","24","63","28","51","53","67","69"
"211739","30","73","63","60","67","55","69"
"238619","30","54","43","60","56","65","75"
"248603","23","61","29","47","47","63","77"
"190747","33","55","68","55","60","32","67"
"260635","20","60","23","54","59","67","65"
"203292","31","70","42","57","64","63","69"
"241692","26","57","26","45","46","68","66"
"242204","24","71","64","64","69","62","76"
"242716","28","77","64","59","63","33","69"
"252700","23","66","43","57","58","65","77"
"254492","21","78","30","59","64","62","64"
"74781","20","76","39","57","62","62","67"
"207645","31","87","58","57","70","37","54"
"245021","27","40","55","58","61","65","75"
"259869","20","82","54","57","66","58","71"
"261661","27","63","65","66","63","63","69"
"200478","32","57","67","66","65","64","65"
"205598","33","60","67","67","67","59","71"
"211742","35","70","58","68","66","49","65"
"235806","25","68","64","56","69","21","66"
"240158","25","74","48","62","65","58","57"
"245022","26","61","37","43","49","65","79"
"254238","26","79","34","60","66","58","65"
"257054","23","46","36","51","54","66","78"
"274463","20","59","29","55","63","65","56"
"275487","21","80","61","60","70","28","42"
"235807","24","68","60","68","64","62","71"
"241695","25","88","56","54","71","27","60"
"250911","32","77","63","54","64","26","67"
"256799","22","68","65","57","64","21","67"
"266272","20","64","58","65","68","58","64"
"70176","23","72","28","47","65","66","69"
"276256","18","77","60","59","70","32","48"
"234016","24","71","63","61","71","30","56"
"238368","24","79","64","61","67","38","58"
"245537","22","75","56","58","73","33","46"
"193569","33","52","36","49","55","65","73"
"276258","19","65","53","63","65","63","64"
"279074","31","64","67","62","63","32","68"
"245026","24","76","57","64","70","55","64"
"252962","29","60","34","44","49","66","71"
"253474","23","67","46","57","64","66","68"
"257314","24","87","65","54","68","32","55"
"262691","28","75","46","61","63","59","64"
"223011","30","65","64","64","68","44","66"
"229923","29","78","60","59","67","41","63"
"237347","26","81","40","57","65","60","68"
"270116","24","58","31","47","49","64","77"
"74020","23","56","40","46","49","66","69"
"272932","22","72","58","63","67","54","64"
"279076","22","71","44","58","58","65","60"
"228388","29","79","64","59","66","46","69"
"272421","24","78","63","62","60","57","62"
"209957","30","67","60","61","68","44","64"
"279845","21","56","32","46","50","66","69"
"239909","28","62","51","63","58","65","74"
"240677","29","57","59","64","65","63","66"
"269350","21","81","55","57","61","62","74"
"275494","28","65","34","59","58","64","76"
"245286","23","54","58","61","67","60","65"
"250918","29","77","57","60","67","60","73"
"261670","22","71","34","50","59","65","70"
"264743","25","68","27","40","48","66","71"
"208679","35","66","63","59","70","33","65"
"276263","25","79","64","54","64","40","64"
"226855","32","55","30","46","43","64","73"
"234279","32","75","55","61","67","58","73"
"245543","28","67","66","61","68","34","71"
"255015","22","77","63","61","67","37","43"
"260135","22","59","32","56","54","62","71"
"263208","23","86","65","59","66","27","58"
"263464","22","81","65","61","68","33","61"
"266792","23","69","54","53","59","64","82"
"269096","20","68","63","67","71","32","61"
"208424","30","67","65","66","70","60","63"
"274472","18","66","65","50","63","29","71"
"211240","32","79","64","65","66","42","48"
"275497","22","75","33","58","63","62","64"
"251433","23","67","64","65","68","24","65"
"266794","20","64","43","54","65","65","71"
"268074","23","64","34","47","49","67","66"
"73002","21","69","60","66","67","53","66"
"269866","27","72","47","62","64","58","64"
"273962","18","75","66","51","62","27","64"
"221994","29","74","62","64","67","67","67"
"238634","28","59","30","45","51","66","75"
"236587","25","70","45","54","67","63","67"
"248107","25","72","51","62","63","62","68"
"183339","33","64","65","64","63","53","76"
"261675","20","69","30","43","49","66","71"
"70700","22","58","30","41","49","64","76"
"273964","23","74","57","62","67","48","56"
"244780","27","80","55","63","67","61","65"
"247084","25","80","53","58","70","44","56"
"263725","31","53","35","49","47","66","69"
"71213","24","72","58","61","63","60","58"
"239661","26","84","59","58","68","31","64"
"240941","23","81","64","58","69","27","56"
"70958","24","64","58","65","66","57","59"
"204078","31","52","63","68","71","31","55"
"277806","27","61","35","42","53","63","80"
"266543","20","61","33","47","55","66","68"
"71727","20","76","40","53","60","61","65"
"230447","28","52","39","60","44","67","68"
"198704","31","51","51","67","67","62","57"
"276272","23","75","63","49","62","25","67"
"235824","25","62","51","62","60","70","74"
"248112","29","72","63","61","67","62","70"
"258864","25","68","62","55","71","31","64"
"260144","20","65","48","68","66","64","62"
"212273","30","69","64","62","70","32","63"
"214065","34","83","62","64","64","57","68"
"224817","31","67","34","54","60","65","68"
"241969","27","74","66","54","68","21","62"
"268082","19","73","21","51","63","63","73"
"274226","18","65","64","61","71","38","51"
"239922","28","72","66","61","68","34","66"
"240434","27","64","65","59","66","31","64"
"76339","21","76","54","60","65","56","57"
"223283","31","60","65","48","61","31","73"
"235059","25","82","55","60","69","37","52"
"243252","24","70","48","57","60","61","82"
"256308","21","70","46","54","57","63","77"
"268597","21","80","64","49","67","26","76"
"72245","18","70","37","52","64","66","54"
"222773","28","76","37","56","62","62","65"
"225589","27","67","44","52","58","64","77"
"242485","29","73","42","59","59","66","65"
"254005","26","71","36","58","64","63","70"
"205878","30","64","62","63","68","41","64"
"75318","18","75","55","62","68","41","62"
"274230","20","67","64","62","69","36","47"
"234294","26","64","55","67","71","52","58"
"239926","27","73","60","64","68","65","75"
"257078","22","57","62","49","61","25","73"
"264247","21","73","68","58","71","30","52"
"203575","33","75","59","65","57","58","79"
"236599","25","89","67","61","71","39","59"
"238647","28","81","56","61","64","60","72"
"269880","27","69","65","61","68","45","65"
"216376","32","69","69","66","66","53","61"
"241976","29","65","65","63","64","44","65"
"244024","23","73","63","61","73","31","46"
"252472","23","62","31","41","43","67","72"
"258104","21","71","64","62","71","56","57"
"197689","33","67","62","54","69","31","67"
"270649","21","77","63","61","67","26","56"
"75577","18","68","28","47","57","66","67"
"216377","35","49","68","46","56","39","84"
"219449","28","65","58","63","70","61","68"
"224057","36","56","61","63","64","63","73"
"228153","25","73","64","66","68","59","66"
"243513","24","57","40","49","57","66","69"
"211002","35","56","33","54","60","66","74"
"211514","30","70","50","57","65","63","64"
"264763","19","66","33","49","56","67","66"
"276027","25","70","63","63","69","34","54"
"276283","21","61","36","53","51","65","71"
"211003","34","55","57","64","59","62","72"
"278587","19","69","64","58","67","28","66"
"254267","22","62","67","46","63","34","70"
"258107","24","54","52","59","47","67","68"
"261435","20","74","60","58","71","40","43"
"263740","25","68","33","51","61","64","75"
"268860","22","71","49","55","56","64","73"
"74044","19","70","42","56","56","66","68"
"270652","24","74","66","48","64","23","64"
"271932","20","72","65","54","69","31","58"
"186684","35","46","48","56","56","66","71"
"254268","22","88","59","60","68","34","55"
"264253","21","60","53","66","67","57","74"
"265789","21","58","63","66","64","63","70"
"272445","19","68","65","59","63","22","57"
"234813","28","52","27","39","42","67","73"
"253246","28","42","59","66","61","60","70"
"260670","22","78","61","59","70","48","46"
"270655","23","49","36","46","43","67","68"
"76863","24","59","67","43","63","27","65"
"276287","22","70","37","51","59","66","67"
"219967","28","69","65","65","67","34","64"
"223551","35","51","67","56","63","28","76"
"244799","30","56","28","50","40","67","71"
"203328","31","81","63","60","66","48","72"
"269632","26","65","64","66","67","47","56"
"276288","23","72","25","47","54","66","72"
"276544","22","72","33","54","60","59","62"
"262465","21","69","31","38","41","65","78"
"264769","32","78","57","54","59","63","69"
"74049","20","69","43","58","63","63","59"
"74817","25","78","39","52","61","62","68"
"222273","35","64","60","66","65","63","66"
"264002","22","70","24","40","41","66","74"
"264770","30","77","68","61","63","45","59"
"202050","32","58","60","68","64","57","66"
"76098","20","64","53","64","65","61","63"
"77122","25","57","24","37","41","69","63"
